Vin_tt,codes_tt,,Vin_ss,codes_ss,,Vin_ff,codes_ff,,Vin_sf,codes_sf,,Vin_fs,codes_fs,,Vin_tt_pre,codes_tt_pre,,Vin_ss_pre,codes_ss_pre,,Vin_ff_pre,codes_ff_pre,,Vin_sf_pre,codes_sf_pre,,Vin_fs_pre,codes_fs_pre
0.550588235,79,,0.550588235,79,,0.550588235,79,,0.550588235,79,,0.550588235,79,,0.550588235,78,,0.550588235,78,,0.550588235,78,,0.550588235,78,,0.550588235,78
0.552352941,79,,0.552352941,79,,0.552352941,79,,0.552352941,79,,0.552352941,79,,0.552352941,78,,0.552352941,78,,0.552352941,78,,0.552352941,78,,0.552352941,78
0.554117647,79,,0.554117647,79,,0.554117647,79,,0.554117647,79,,0.554117647,79,,0.554117647,78,,0.554117647,78,,0.554117647,78,,0.554117647,78,,0.554117647,78
0.555882353,79,,0.555882353,79,,0.555882353,79,,0.555882353,79,,0.555882353,79,,0.555882353,78,,0.555882353,78,,0.555882353,78,,0.555882353,78,,0.555882353,78
0.557647059,80,,0.557647059,80,,0.557647059,80,,0.557647059,80,,0.557647059,80,,0.557647059,79,,0.557647059,79,,0.557647059,79,,0.557647059,79,,0.557647059,79
0.559411765,80,,0.559411765,80,,0.559411765,80,,0.559411765,80,,0.559411765,80,,0.559411765,79,,0.559411765,79,,0.559411765,79,,0.559411765,79,,0.559411765,79
0.56117647,80,,0.56117647,80,,0.56117647,80,,0.56117647,80,,0.56117647,80,,0.56117647,79,,0.56117647,79,,0.56117647,79,,0.56117647,79,,0.56117647,79
0.562941176,80,,0.562941176,80,,0.562941176,80,,0.562941176,80,,0.562941176,80,,0.562941176,79,,0.562941176,79,,0.562941176,79,,0.562941176,79,,0.562941176,79
0.564705882,81,,0.564705882,81,,0.564705882,81,,0.564705882,81,,0.564705882,81,,0.564705882,80,,0.564705882,80,,0.564705882,80,,0.564705882,80,,0.564705882,80
0.566470588,81,,0.566470588,81,,0.566470588,81,,0.566470588,81,,0.566470588,81,,0.566470588,80,,0.566470588,80,,0.566470588,80,,0.566470588,80,,0.566470588,80
0.568235294,81,,0.568235294,81,,0.568235294,81,,0.568235294,81,,0.568235294,81,,0.568235294,80,,0.568235294,80,,0.568235294,80,,0.568235294,80,,0.568235294,80
0.57,81,,0.57,81,,0.57,81,,0.57,81,,0.57,81,,0.57,80,,0.57,80,,0.57,80,,0.57,80,,0.57,80
0.571764706,82,,0.571764706,82,,0.571764706,82,,0.571764706,82,,0.571764706,82,,0.571764706,81,,0.571764706,81,,0.571764706,81,,0.571764706,81,,0.571764706,81
0.573529412,82,,0.573529412,82,,0.573529412,82,,0.573529412,82,,0.573529412,82,,0.573529412,81,,0.573529412,81,,0.573529412,81,,0.573529412,81,,0.573529412,81
0.575294118,82,,0.575294118,82,,0.575294118,82,,0.575294118,82,,0.575294118,82,,0.575294118,81,,0.575294118,81,,0.575294118,81,,0.575294118,81,,0.575294118,81
0.577058824,82,,0.577058824,82,,0.577058824,82,,0.577058824,82,,0.577058824,82,,0.577058824,81,,0.577058824,81,,0.577058824,81,,0.577058824,81,,0.577058824,81
0.578823529,83,,0.578823529,83,,0.578823529,83,,0.578823529,83,,0.578823529,83,,0.578823529,82,,0.578823529,82,,0.578823529,82,,0.578823529,82,,0.578823529,82
0.580588235,83,,0.580588235,83,,0.580588235,83,,0.580588235,83,,0.580588235,83,,0.580588235,82,,0.580588235,82,,0.580588235,82,,0.580588235,82,,0.580588235,82
0.582352941,83,,0.582352941,83,,0.582352941,83,,0.582352941,83,,0.582352941,83,,0.582352941,82,,0.582352941,82,,0.582352941,82,,0.582352941,82,,0.582352941,82
0.584117647,83,,0.584117647,83,,0.584117647,83,,0.584117647,83,,0.584117647,83,,0.584117647,82,,0.584117647,82,,0.584117647,82,,0.584117647,82,,0.584117647,82
0.585882353,84,,0.585882353,84,,0.585882353,84,,0.585882353,84,,0.585882353,84,,0.585882353,83,,0.585882353,83,,0.585882353,83,,0.585882353,83,,0.585882353,83
0.587647059,84,,0.587647059,84,,0.587647059,84,,0.587647059,84,,0.587647059,84,,0.587647059,83,,0.587647059,83,,0.587647059,83,,0.587647059,83,,0.587647059,83
0.589411765,84,,0.589411765,84,,0.589411765,84,,0.589411765,84,,0.589411765,84,,0.589411765,83,,0.589411765,83,,0.589411765,83,,0.589411765,83,,0.589411765,83
0.59117647,84,,0.59117647,84,,0.59117647,84,,0.59117647,84,,0.59117647,84,,0.59117647,83,,0.59117647,83,,0.59117647,83,,0.59117647,83,,0.59117647,83
0.592941176,85,,0.592941176,85,,0.592941176,85,,0.592941176,85,,0.592941176,85,,0.592941176,84,,0.592941176,84,,0.592941176,84,,0.592941176,84,,0.592941176,84
0.594705882,85,,0.594705882,85,,0.594705882,85,,0.594705882,85,,0.594705882,85,,0.594705882,84,,0.594705882,84,,0.594705882,84,,0.594705882,84,,0.594705882,84
0.596470588,85,,0.596470588,85,,0.596470588,85,,0.596470588,85,,0.596470588,85,,0.596470588,84,,0.596470588,84,,0.596470588,84,,0.596470588,84,,0.596470588,84
0.598235294,85,,0.598235294,85,,0.598235294,85,,0.598235294,85,,0.598235294,85,,0.598235294,84,,0.598235294,84,,0.598235294,84,,0.598235294,84,,0.598235294,84
0.6,86,,0.6,86,,0.6,86,,0.6,86,,0.6,86,,0.6,85,,0.6,85,,0.6,85,,0.6,85,,0.6,85
0.601764706,86,,0.601764706,86,,0.601764706,86,,0.601764706,86,,0.601764706,86,,0.601764706,85,,0.601764706,85,,0.601764706,85,,0.601764706,85,,0.601764706,85
0.603529412,86,,0.603529412,86,,0.603529412,86,,0.603529412,86,,0.603529412,86,,0.603529412,85,,0.603529412,85,,0.603529412,85,,0.603529412,85,,0.603529412,85
0.605294118,86,,0.605294118,86,,0.605294118,86,,0.605294118,86,,0.605294118,86,,0.605294118,85,,0.605294118,85,,0.605294118,85,,0.605294118,85,,0.605294118,85
0.607058824,87,,0.607058824,87,,0.607058824,87,,0.607058824,87,,0.607058824,87,,0.607058824,86,,0.607058824,86,,0.607058824,86,,0.607058824,86,,0.607058824,86
0.608823529,87,,0.608823529,87,,0.608823529,87,,0.608823529,87,,0.608823529,87,,0.608823529,86,,0.608823529,86,,0.608823529,86,,0.608823529,86,,0.608823529,86
0.610588235,87,,0.610588235,87,,0.610588235,87,,0.610588235,87,,0.610588235,87,,0.610588235,86,,0.610588235,86,,0.610588235,86,,0.610588235,86,,0.610588235,86
0.612352941,87,,0.612352941,87,,0.612352941,87,,0.612352941,87,,0.612352941,87,,0.612352941,86,,0.612352941,86,,0.612352941,86,,0.612352941,86,,0.612352941,86
0.614117647,88,,0.614117647,88,,0.614117647,88,,0.614117647,88,,0.614117647,88,,0.614117647,87,,0.614117647,87,,0.614117647,87,,0.614117647,87,,0.614117647,87
0.615882353,88,,0.615882353,88,,0.615882353,88,,0.615882353,88,,0.615882353,88,,0.615882353,87,,0.615882353,87,,0.615882353,87,,0.615882353,87,,0.615882353,87
0.617647059,88,,0.617647059,88,,0.617647059,88,,0.617647059,88,,0.617647059,88,,0.617647059,87,,0.617647059,87,,0.617647059,87,,0.617647059,87,,0.617647059,87
0.619411765,88,,0.619411765,88,,0.619411765,88,,0.619411765,88,,0.619411765,88,,0.619411765,87,,0.619411765,87,,0.619411765,87,,0.619411765,87,,0.619411765,87
0.621176471,89,,0.621176471,89,,0.621176471,89,,0.621176471,89,,0.621176471,89,,0.621176471,88,,0.621176471,88,,0.621176471,88,,0.621176471,88,,0.621176471,88
0.622941176,89,,0.622941176,89,,0.622941176,89,,0.622941176,89,,0.622941176,89,,0.622941176,88,,0.622941176,88,,0.622941176,88,,0.622941176,88,,0.622941176,88
0.624705882,89,,0.624705882,89,,0.624705882,89,,0.624705882,89,,0.624705882,89,,0.624705882,88,,0.624705882,88,,0.624705882,88,,0.624705882,88,,0.624705882,88
0.626470588,89,,0.626470588,89,,0.626470588,89,,0.626470588,89,,0.626470588,89,,0.626470588,88,,0.626470588,88,,0.626470588,88,,0.626470588,88,,0.626470588,88
0.628235294,90,,0.628235294,90,,0.628235294,90,,0.628235294,90,,0.628235294,90,,0.628235294,89,,0.628235294,89,,0.628235294,89,,0.628235294,89,,0.628235294,89
0.63,90,,0.63,90,,0.63,90,,0.63,90,,0.63,90,,0.63,89,,0.63,89,,0.63,89,,0.63,89,,0.63,89
0.631764706,90,,0.631764706,90,,0.631764706,90,,0.631764706,90,,0.631764706,90,,0.631764706,89,,0.631764706,89,,0.631764706,89,,0.631764706,89,,0.631764706,89
0.633529412,90,,0.633529412,90,,0.633529412,90,,0.633529412,90,,0.633529412,90,,0.633529412,89,,0.633529412,89,,0.633529412,89,,0.633529412,89,,0.633529412,89
0.635294118,91,,0.635294118,91,,0.635294118,91,,0.635294118,91,,0.635294118,91,,0.635294118,90,,0.635294118,90,,0.635294118,90,,0.635294118,90,,0.635294118,90
0.637058823,91,,0.637058823,91,,0.637058823,91,,0.637058823,91,,0.637058823,91,,0.637058823,90,,0.637058823,90,,0.637058823,90,,0.637058823,90,,0.637058823,90
0.638823529,91,,0.638823529,91,,0.638823529,91,,0.638823529,91,,0.638823529,91,,0.638823529,90,,0.638823529,90,,0.638823529,90,,0.638823529,90,,0.638823529,90
0.640588235,91,,0.640588235,91,,0.640588235,91,,0.640588235,91,,0.640588235,91,,0.640588235,90,,0.640588235,90,,0.640588235,90,,0.640588235,90,,0.640588235,90
0.642352941,92,,0.642352941,92,,0.642352941,92,,0.642352941,92,,0.642352941,92,,0.642352941,91,,0.642352941,91,,0.642352941,91,,0.642352941,91,,0.642352941,91
0.644117647,92,,0.644117647,92,,0.644117647,92,,0.644117647,92,,0.644117647,92,,0.644117647,91,,0.644117647,91,,0.644117647,91,,0.644117647,91,,0.644117647,91
0.645882353,92,,0.645882353,92,,0.645882353,92,,0.645882353,92,,0.645882353,92,,0.645882353,91,,0.645882353,91,,0.645882353,91,,0.645882353,91,,0.645882353,91
0.647647059,92,,0.647647059,92,,0.647647059,92,,0.647647059,92,,0.647647059,92,,0.647647059,91,,0.647647059,91,,0.647647059,91,,0.647647059,91,,0.647647059,91
0.649411765,93,,0.649411765,93,,0.649411765,93,,0.649411765,93,,0.649411765,93,,0.649411765,92,,0.649411765,92,,0.649411765,92,,0.649411765,92,,0.649411765,92
0.651176471,93,,0.651176471,93,,0.651176471,93,,0.651176471,93,,0.651176471,93,,0.651176471,92,,0.651176471,92,,0.651176471,92,,0.651176471,92,,0.651176471,92
0.652941176,93,,0.652941176,93,,0.652941176,93,,0.652941176,93,,0.652941176,93,,0.652941176,92,,0.652941176,92,,0.652941176,92,,0.652941176,92,,0.652941176,92
0.654705882,93,,0.654705882,93,,0.654705882,93,,0.654705882,93,,0.654705882,93,,0.654705882,92,,0.654705882,92,,0.654705882,92,,0.654705882,92,,0.654705882,92
0.656470588,94,,0.656470588,94,,0.656470588,94,,0.656470588,94,,0.656470588,94,,0.656470588,93,,0.656470588,93,,0.656470588,93,,0.656470588,93,,0.656470588,93
0.658235294,94,,0.658235294,94,,0.658235294,94,,0.658235294,94,,0.658235294,94,,0.658235294,93,,0.658235294,93,,0.658235294,93,,0.658235294,93,,0.658235294,93
0.66,94,,0.66,94,,0.66,94,,0.66,94,,0.66,94,,0.66,93,,0.66,93,,0.66,93,,0.66,93,,0.66,93
0.661764706,94,,0.661764706,94,,0.661764706,94,,0.661764706,94,,0.661764706,94,,0.661764706,93,,0.661764706,93,,0.661764706,93,,0.661764706,93,,0.661764706,93
0.663529412,95,,0.663529412,95,,0.663529412,95,,0.663529412,95,,0.663529412,95,,0.663529412,94,,0.663529412,94,,0.663529412,94,,0.663529412,94,,0.663529412,94
0.665294118,95,,0.665294118,95,,0.665294118,95,,0.665294118,95,,0.665294118,95,,0.665294118,94,,0.665294118,94,,0.665294118,94,,0.665294118,94,,0.665294118,94
0.667058824,95,,0.667058824,95,,0.667058824,95,,0.667058824,95,,0.667058824,95,,0.667058824,94,,0.667058824,94,,0.667058824,94,,0.667058824,94,,0.667058824,94
0.668823529,95,,0.668823529,95,,0.668823529,95,,0.668823529,95,,0.668823529,95,,0.668823529,94,,0.668823529,94,,0.668823529,94,,0.668823529,94,,0.668823529,94
0.670588235,96,,0.670588235,96,,0.670588235,96,,0.670588235,96,,0.670588235,96,,0.670588235,95,,0.670588235,95,,0.670588235,95,,0.670588235,95,,0.670588235,95
0.672352941,96,,0.672352941,96,,0.672352941,96,,0.672352941,96,,0.672352941,96,,0.672352941,95,,0.672352941,95,,0.672352941,95,,0.672352941,95,,0.672352941,95
0.674117647,96,,0.674117647,96,,0.674117647,96,,0.674117647,96,,0.674117647,96,,0.674117647,95,,0.674117647,95,,0.674117647,95,,0.674117647,95,,0.674117647,95
0.675882353,97,,0.675882353,97,,0.675882353,97,,0.675882353,97,,0.675882353,97,,0.675882353,95,,0.675882353,95,,0.675882353,95,,0.675882353,95,,0.675882353,95
0.677647059,97,,0.677647059,97,,0.677647059,97,,0.677647059,97,,0.677647059,97,,0.677647059,96,,0.677647059,96,,0.677647059,96,,0.677647059,96,,0.677647059,96
0.679411765,97,,0.679411765,97,,0.679411765,97,,0.679411765,97,,0.679411765,97,,0.679411765,96,,0.679411765,96,,0.679411765,96,,0.679411765,96,,0.679411765,96
0.681176471,97,,0.681176471,97,,0.681176471,97,,0.681176471,97,,0.681176471,97,,0.681176471,96,,0.681176471,96,,0.681176471,96,,0.681176471,96,,0.681176471,96
0.682941176,98,,0.682941176,98,,0.682941176,98,,0.682941176,98,,0.682941176,98,,0.682941176,96,,0.682941176,96,,0.682941176,96,,0.682941176,96,,0.682941176,96
0.684705882,98,,0.684705882,98,,0.684705882,98,,0.684705882,98,,0.684705882,98,,0.684705882,97,,0.684705882,97,,0.684705882,97,,0.684705882,97,,0.684705882,97
0.686470588,98,,0.686470588,98,,0.686470588,98,,0.686470588,98,,0.686470588,98,,0.686470588,97,,0.686470588,97,,0.686470588,97,,0.686470588,97,,0.686470588,97
0.688235294,98,,0.688235294,98,,0.688235294,98,,0.688235294,98,,0.688235294,98,,0.688235294,97,,0.688235294,97,,0.688235294,97,,0.688235294,97,,0.688235294,97
0.69,99,,0.69,99,,0.69,99,,0.69,99,,0.69,99,,0.69,97,,0.69,97,,0.69,97,,0.69,97,,0.69,97
0.691764706,99,,0.691764706,99,,0.691764706,99,,0.691764706,99,,0.691764706,99,,0.691764706,98,,0.691764706,98,,0.691764706,98,,0.691764706,98,,0.691764706,98
0.693529412,99,,0.693529412,99,,0.693529412,99,,0.693529412,99,,0.693529412,99,,0.693529412,98,,0.693529412,98,,0.693529412,98,,0.693529412,98,,0.693529412,98
0.695294118,99,,0.695294118,99,,0.695294118,99,,0.695294118,99,,0.695294118,99,,0.695294118,98,,0.695294118,98,,0.695294118,98,,0.695294118,98,,0.695294118,98
0.697058824,100,,0.697058824,100,,0.697058824,100,,0.697058824,100,,0.697058824,100,,0.697058824,98,,0.697058824,98,,0.697058824,98,,0.697058824,98,,0.697058824,98
0.698823529,100,,0.698823529,100,,0.698823529,100,,0.698823529,100,,0.698823529,100,,0.698823529,99,,0.698823529,99,,0.698823529,99,,0.698823529,99,,0.698823529,99
0.700588235,100,,0.700588235,100,,0.700588235,100,,0.700588235,100,,0.700588235,100,,0.700588235,99,,0.700588235,99,,0.700588235,99,,0.700588235,99,,0.700588235,99
0.702352941,100,,0.702352941,100,,0.702352941,100,,0.702352941,100,,0.702352941,100,,0.702352941,99,,0.702352941,99,,0.702352941,99,,0.702352941,99,,0.702352941,99
0.704117647,101,,0.704117647,101,,0.704117647,101,,0.704117647,101,,0.704117647,101,,0.704117647,99,,0.704117647,99,,0.704117647,99,,0.704117647,99,,0.704117647,99
0.705882353,101,,0.705882353,101,,0.705882353,101,,0.705882353,101,,0.705882353,101,,0.705882353,100,,0.705882353,100,,0.705882353,100,,0.705882353,100,,0.705882353,100
0.707647059,101,,0.707647059,101,,0.707647059,101,,0.707647059,101,,0.707647059,101,,0.707647059,100,,0.707647059,100,,0.707647059,100,,0.707647059,100,,0.707647059,100
0.709411765,101,,0.709411765,101,,0.709411765,101,,0.709411765,101,,0.709411765,101,,0.709411765,100,,0.709411765,100,,0.709411765,100,,0.709411765,100,,0.709411765,100
0.71117647,102,,0.71117647,102,,0.71117647,102,,0.71117647,102,,0.71117647,102,,0.71117647,100,,0.71117647,100,,0.71117647,100,,0.71117647,100,,0.71117647,100
0.712941176,102,,0.712941176,102,,0.712941176,102,,0.712941176,102,,0.712941176,102,,0.712941176,101,,0.712941176,101,,0.712941176,101,,0.712941176,101,,0.712941176,101
0.714705882,102,,0.714705882,102,,0.714705882,102,,0.714705882,102,,0.714705882,102,,0.714705882,101,,0.714705882,101,,0.714705882,101,,0.714705882,101,,0.714705882,101
0.716470588,102,,0.716470588,102,,0.716470588,102,,0.716470588,102,,0.716470588,102,,0.716470588,101,,0.716470588,101,,0.716470588,101,,0.716470588,101,,0.716470588,101
0.718235294,103,,0.718235294,103,,0.718235294,103,,0.718235294,103,,0.718235294,103,,0.718235294,101,,0.718235294,101,,0.718235294,101,,0.718235294,101,,0.718235294,101
0.72,103,,0.72,103,,0.72,103,,0.72,103,,0.72,103,,0.72,102,,0.72,102,,0.72,102,,0.72,102,,0.72,102
0.721764706,103,,0.721764706,103,,0.721764706,103,,0.721764706,103,,0.721764706,103,,0.721764706,102,,0.721764706,102,,0.721764706,102,,0.721764706,102,,0.721764706,102
0.723529412,103,,0.723529412,103,,0.723529412,103,,0.723529412,103,,0.723529412,103,,0.723529412,102,,0.723529412,102,,0.723529412,102,,0.723529412,102,,0.723529412,102
0.725294118,104,,0.725294118,104,,0.725294118,104,,0.725294118,104,,0.725294118,104,,0.725294118,102,,0.725294118,102,,0.725294118,102,,0.725294118,102,,0.725294118,102
0.727058824,104,,0.727058824,104,,0.727058824,104,,0.727058824,104,,0.727058824,104,,0.727058824,103,,0.727058824,103,,0.727058824,103,,0.727058824,103,,0.727058824,103
0.728823529,104,,0.728823529,104,,0.728823529,104,,0.728823529,104,,0.728823529,104,,0.728823529,103,,0.728823529,103,,0.728823529,103,,0.728823529,103,,0.728823529,103
0.730588235,104,,0.730588235,104,,0.730588235,104,,0.730588235,104,,0.730588235,104,,0.730588235,103,,0.730588235,103,,0.730588235,103,,0.730588235,103,,0.730588235,103
0.732352941,105,,0.732352941,105,,0.732352941,105,,0.732352941,105,,0.732352941,105,,0.732352941,103,,0.732352941,104,,0.732352941,103,,0.732352941,103,,0.732352941,104
0.734117647,105,,0.734117647,105,,0.734117647,105,,0.734117647,105,,0.734117647,105,,0.734117647,104,,0.734117647,104,,0.734117647,104,,0.734117647,104,,0.734117647,104
0.735882353,105,,0.735882353,105,,0.735882353,105,,0.735882353,105,,0.735882353,105,,0.735882353,104,,0.735882353,104,,0.735882353,104,,0.735882353,104,,0.735882353,104
0.737647059,105,,0.737647059,105,,0.737647059,105,,0.737647059,105,,0.737647059,105,,0.737647059,104,,0.737647059,104,,0.737647059,104,,0.737647059,104,,0.737647059,104
0.739411765,106,,0.739411765,106,,0.739411765,106,,0.739411765,106,,0.739411765,106,,0.739411765,104,,0.739411765,104,,0.739411765,104,,0.739411765,104,,0.739411765,104
0.741176471,106,,0.741176471,106,,0.741176471,106,,0.741176471,106,,0.741176471,106,,0.741176471,105,,0.741176471,105,,0.741176471,105,,0.741176471,105,,0.741176471,105
0.742941176,106,,0.742941176,106,,0.742941176,106,,0.742941176,106,,0.742941176,106,,0.742941176,105,,0.742941176,105,,0.742941176,105,,0.742941176,105,,0.742941176,105
0.744705882,106,,0.744705882,106,,0.744705882,106,,0.744705882,106,,0.744705882,106,,0.744705882,105,,0.744705882,105,,0.744705882,105,,0.744705882,105,,0.744705882,105
0.746470588,107,,0.746470588,107,,0.746470588,107,,0.746470588,107,,0.746470588,107,,0.746470588,105,,0.746470588,105,,0.746470588,105,,0.746470588,105,,0.746470588,105
0.748235294,107,,0.748235294,107,,0.748235294,107,,0.748235294,107,,0.748235294,107,,0.748235294,106,,0.748235294,106,,0.748235294,106,,0.748235294,106,,0.748235294,106
0.75,107,,0.75,107,,0.75,107,,0.75,107,,0.75,107,,0.75,106,,0.75,106,,0.75,106,,0.75,106,,0.75,106
0.751764706,107,,0.751764706,107,,0.751764706,107,,0.751764706,107,,0.751764706,107,,0.751764706,106,,0.751764706,106,,0.751764706,106,,0.751764706,106,,0.751764706,106
0.753529412,108,,0.753529412,108,,0.753529412,108,,0.753529412,108,,0.753529412,108,,0.753529412,106,,0.753529412,106,,0.753529412,106,,0.753529412,106,,0.753529412,106
0.755294118,108,,0.755294118,108,,0.755294118,108,,0.755294118,108,,0.755294118,108,,0.755294118,107,,0.755294118,107,,0.755294118,107,,0.755294118,107,,0.755294118,107
0.757058823,108,,0.757058823,108,,0.757058823,108,,0.757058823,108,,0.757058823,108,,0.757058823,107,,0.757058823,107,,0.757058823,107,,0.757058823,107,,0.757058823,107
0.758823529,108,,0.758823529,108,,0.758823529,108,,0.758823529,108,,0.758823529,108,,0.758823529,107,,0.758823529,107,,0.758823529,107,,0.758823529,107,,0.758823529,107
0.760588235,109,,0.760588235,109,,0.760588235,109,,0.760588235,109,,0.760588235,109,,0.760588235,107,,0.760588235,107,,0.760588235,107,,0.760588235,107,,0.760588235,107
0.762352941,109,,0.762352941,109,,0.762352941,109,,0.762352941,109,,0.762352941,109,,0.762352941,108,,0.762352941,108,,0.762352941,108,,0.762352941,108,,0.762352941,108
0.764117647,109,,0.764117647,109,,0.764117647,109,,0.764117647,109,,0.764117647,109,,0.764117647,108,,0.764117647,108,,0.764117647,108,,0.764117647,108,,0.764117647,108
0.765882353,109,,0.765882353,109,,0.765882353,109,,0.765882353,109,,0.765882353,109,,0.765882353,108,,0.765882353,108,,0.765882353,108,,0.765882353,108,,0.765882353,108
0.767647059,110,,0.767647059,110,,0.767647059,110,,0.767647059,110,,0.767647059,110,,0.767647059,108,,0.767647059,108,,0.767647059,108,,0.767647059,108,,0.767647059,108
0.769411765,110,,0.769411765,110,,0.769411765,110,,0.769411765,110,,0.769411765,110,,0.769411765,109,,0.769411765,109,,0.769411765,109,,0.769411765,109,,0.769411765,109
0.771176471,110,,0.771176471,110,,0.771176471,110,,0.771176471,110,,0.771176471,110,,0.771176471,109,,0.771176471,109,,0.771176471,109,,0.771176471,109,,0.771176471,109
0.772941176,110,,0.772941176,110,,0.772941176,110,,0.772941176,110,,0.772941176,110,,0.772941176,109,,0.772941176,109,,0.772941176,109,,0.772941176,109,,0.772941176,109
0.774705882,111,,0.774705882,111,,0.774705882,111,,0.774705882,111,,0.774705882,111,,0.774705882,109,,0.774705882,109,,0.774705882,109,,0.774705882,109,,0.774705882,109
0.776470588,111,,0.776470588,111,,0.776470588,111,,0.776470588,111,,0.776470588,111,,0.776470588,110,,0.776470588,110,,0.776470588,110,,0.776470588,110,,0.776470588,110
0.778235294,111,,0.778235294,111,,0.778235294,111,,0.778235294,111,,0.778235294,111,,0.778235294,110,,0.778235294,110,,0.778235294,110,,0.778235294,110,,0.778235294,110
0.78,111,,0.78,111,,0.78,111,,0.78,111,,0.78,111,,0.78,110,,0.78,110,,0.78,110,,0.78,110,,0.78,110
0.781764706,112,,0.781764706,112,,0.781764706,112,,0.781764706,112,,0.781764706,112,,0.781764706,110,,0.781764706,110,,0.781764706,110,,0.781764706,110,,0.781764706,110
0.783529412,112,,0.783529412,112,,0.783529412,112,,0.783529412,112,,0.783529412,112,,0.783529412,111,,0.783529412,111,,0.783529412,111,,0.783529412,111,,0.783529412,111
0.785294118,112,,0.785294118,112,,0.785294118,112,,0.785294118,112,,0.785294118,112,,0.785294118,111,,0.785294118,111,,0.785294118,111,,0.785294118,111,,0.785294118,111
0.787058824,112,,0.787058824,112,,0.787058824,112,,0.787058824,112,,0.787058824,112,,0.787058824,111,,0.787058824,111,,0.787058824,111,,0.787058824,111,,0.787058824,111
0.788823529,113,,0.788823529,113,,0.788823529,113,,0.788823529,113,,0.788823529,113,,0.788823529,111,,0.788823529,111,,0.788823529,111,,0.788823529,111,,0.788823529,111
0.790588235,113,,0.790588235,113,,0.790588235,113,,0.790588235,113,,0.790588235,113,,0.790588235,112,,0.790588235,112,,0.790588235,112,,0.790588235,112,,0.790588235,112
0.792352941,113,,0.792352941,113,,0.792352941,113,,0.792352941,113,,0.792352941,113,,0.792352941,112,,0.792352941,112,,0.792352941,112,,0.792352941,112,,0.792352941,112
0.794117647,113,,0.794117647,114,,0.794117647,113,,0.794117647,113,,0.794117647,114,,0.794117647,112,,0.794117647,112,,0.794117647,112,,0.794117647,112,,0.794117647,112
0.795882353,114,,0.795882353,114,,0.795882353,114,,0.795882353,114,,0.795882353,114,,0.795882353,112,,0.795882353,112,,0.795882353,112,,0.795882353,112,,0.795882353,112
0.797647059,114,,0.797647059,114,,0.797647059,114,,0.797647059,114,,0.797647059,114,,0.797647059,113,,0.797647059,113,,0.797647059,113,,0.797647059,113,,0.797647059,113
0.799411765,114,,0.799411765,114,,0.799411765,114,,0.799411765,114,,0.799411765,114,,0.799411765,113,,0.799411765,113,,0.799411765,113,,0.799411765,113,,0.799411765,113
0.801176471,114,,0.801176471,114,,0.801176471,114,,0.801176471,114,,0.801176471,114,,0.801176471,113,,0.801176471,113,,0.801176471,113,,0.801176471,113,,0.801176471,113
0.802941176,115,,0.802941176,115,,0.802941176,115,,0.802941176,115,,0.802941176,115,,0.802941176,113,,0.802941176,113,,0.802941176,113,,0.802941176,113,,0.802941176,113
0.804705882,115,,0.804705882,115,,0.804705882,115,,0.804705882,115,,0.804705882,115,,0.804705882,114,,0.804705882,114,,0.804705882,114,,0.804705882,114,,0.804705882,114
0.806470588,115,,0.806470588,115,,0.806470588,115,,0.806470588,115,,0.806470588,115,,0.806470588,114,,0.806470588,114,,0.806470588,114,,0.806470588,114,,0.806470588,114
0.808235294,116,,0.808235294,116,,0.808235294,116,,0.808235294,116,,0.808235294,116,,0.808235294,114,,0.808235294,114,,0.808235294,114,,0.808235294,114,,0.808235294,114
0.81,116,,0.81,116,,0.81,116,,0.81,116,,0.81,116,,0.81,114,,0.81,114,,0.81,114,,0.81,114,,0.81,114
0.811764706,116,,0.811764706,116,,0.811764706,116,,0.811764706,116,,0.811764706,116,,0.811764706,115,,0.811764706,115,,0.811764706,115,,0.811764706,115,,0.811764706,115
0.813529412,116,,0.813529412,116,,0.813529412,116,,0.813529412,116,,0.813529412,116,,0.813529412,115,,0.813529412,115,,0.813529412,115,,0.813529412,115,,0.813529412,115
0.815294118,116,,0.815294118,116,,0.815294118,116,,0.815294118,116,,0.815294118,116,,0.815294118,115,,0.815294118,115,,0.815294118,115,,0.815294118,115,,0.815294118,115
0.817058824,117,,0.817058824,117,,0.817058824,117,,0.817058824,117,,0.817058824,117,,0.817058824,115,,0.817058824,116,,0.817058824,115,,0.817058824,115,,0.817058824,115
0.818823529,117,,0.818823529,117,,0.818823529,117,,0.818823529,117,,0.818823529,117,,0.818823529,116,,0.818823529,116,,0.818823529,116,,0.818823529,116,,0.818823529,116
0.820588235,117,,0.820588235,117,,0.820588235,117,,0.820588235,117,,0.820588235,117,,0.820588235,116,,0.820588235,116,,0.820588235,116,,0.820588235,116,,0.820588235,116
0.822352941,117,,0.822352941,117,,0.822352941,117,,0.822352941,117,,0.822352941,117,,0.822352941,116,,0.822352941,116,,0.822352941,116,,0.822352941,116,,0.822352941,116
0.824117647,118,,0.824117647,118,,0.824117647,118,,0.824117647,118,,0.824117647,118,,0.824117647,116,,0.824117647,116,,0.824117647,116,,0.824117647,116,,0.824117647,116
0.825882353,118,,0.825882353,118,,0.825882353,118,,0.825882353,118,,0.825882353,118,,0.825882353,117,,0.825882353,117,,0.825882353,117,,0.825882353,117,,0.825882353,117
